id,user_id,date,amount,description,category,type,status,account_type,ml_category,confidence_score,created_at,updated_at
7ddfcc66-7335-40a8-960f-b0ff208a60d6,550e8400-e29b-41d4-a716-446655440000,2024-03-14,-4.25,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
c18b46a9-8827-41f9-97ad-b80955111425,550e8400-e29b-41d4-a716-446655440000,2024-03-14,9.47,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
c4e6deb8-2615-44f4-8a74-e9fb4a00d046,550e8400-e29b-41d4-a716-446655440000,2024-03-14,-2.95,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
dfc13006-ff4d-4b96-aae3-dea15c1789fc,550e8400-e29b-41d4-a716-446655440000,2024-03-13,3.81,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
feaf85c7-c737-4b26-83d5-4b5eaa29f826,550e8400-e29b-41d4-a716-446655440000,2024-03-13,-4.86,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
ec2937fc-2850-41e5-9374-9a8fb659b726,550e8400-e29b-41d4-a716-446655440000,2024-03-13,-17.56,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
cc8d589b-d52d-4789-979e-ca73d54b9df8,550e8400-e29b-41d4-a716-446655440000,2024-03-13,5.35,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
f5923162-8d2a-45b4-af50-4d46fa4e9cc7,550e8400-e29b-41d4-a716-446655440000,2024-03-13,-23.76,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
d4b733a9-df93-41bb-9f4e-29af3c06f1fa,550e8400-e29b-41d4-a716-446655440000,2024-03-13,7.7,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
ab92dded-22fc-4b1c-ab79-6b3b36b8ed4c,550e8400-e29b-41d4-a716-446655440000,2024-03-13,-2.46,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
02721627-a2f1-4003-9b48-2d8f67009bfa,550e8400-e29b-41d4-a716-446655440000,2024-03-13,8.43,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
0656138c-d5c7-4095-840b-4c4094399751,550e8400-e29b-41d4-a716-446655440000,2024-03-12,-9.21,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
08014184-0504-4b5d-9ef1-9efb61406b4d,550e8400-e29b-41d4-a716-446655440000,2024-03-12,-8.46,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
cf7c57c8-53d0-4894-8e0a-1681d635b2a2,550e8400-e29b-41d4-a716-446655440000,2024-03-12,9.8,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
4f86edb1-a554-489d-875c-279cc351edea,550e8400-e29b-41d4-a716-446655440000,2024-03-12,-9.24,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
ca5a44c0-d3c0-40a9-bda4-89ba90919ba4,550e8400-e29b-41d4-a716-446655440000,2024-03-12,-6.11,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
ec37ddb1-7e09-45cc-adae-a9dc21b7b60c,550e8400-e29b-41d4-a716-446655440000,2024-03-12,-6.32,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
141eade3-93d3-46bf-bc64-7abe9a0fbe5c,550e8400-e29b-41d4-a716-446655440000,2024-03-12,-0.74,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
d39809d1-af89-4ae9-89c5-effc22a1ba78,550e8400-e29b-41d4-a716-446655440000,2024-03-12,-2.25,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
4fd92f5b-61d9-4c04-85b4-d03f60134e4c,550e8400-e29b-41d4-a716-446655440000,2024-03-12,3.64,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
8c520689-a894-45ef-8a3a-b09d48996b86,550e8400-e29b-41d4-a716-446655440000,2024-03-11,5.32,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
4ddb941f-2de4-4bf2-9e90-8f72d063b844,550e8400-e29b-41d4-a716-446655440000,2024-03-11,-6.16,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
d4b62b7b-d719-4db5-af90-77a988cff406,550e8400-e29b-41d4-a716-446655440000,2024-03-11,-9.92,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
a21e99ee-d1fc-4b1f-afd8-f8cdcdf42bb4,550e8400-e29b-41d4-a716-446655440000,2024-03-11,-18.69,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
76494bf0-a6e5-4e21-a034-7460577b3e02,550e8400-e29b-41d4-a716-446655440000,2024-03-11,-7.2,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
faf0e404-4c7f-4617-9c26-ee08aedd485c,550e8400-e29b-41d4-a716-446655440000,2024-03-11,5.11,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
d493cc48-db3b-488d-a7ef-f28e126ec689,550e8400-e29b-41d4-a716-446655440000,2024-03-10,5.55,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
23205bc9-3ee9-4c80-9d8a-6df4d5a01541,550e8400-e29b-41d4-a716-446655440000,2024-03-10,-10.74,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
7207224e-4f1e-4a48-8c10-5e837c57989b,550e8400-e29b-41d4-a716-446655440000,2024-03-10,-22.34,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
87ca3662-610d-45c7-b62e-53af3f3752a9,550e8400-e29b-41d4-a716-446655440000,2024-03-10,8.45,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
4059d5e7-257a-4b22-9d80-4e85a2fd464b,550e8400-e29b-41d4-a716-446655440000,2024-03-10,2.01,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
188c3c18-5937-4bd0-b59f-081887de406f,550e8400-e29b-41d4-a716-446655440000,2024-03-10,3.41,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
0776c73c-9136-4fbc-a6c5-995beb91d4ae,550e8400-e29b-41d4-a716-446655440000,2024-03-10,6.38,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
ea635ec9-41f1-4316-a93d-91cc78ddb6c4,550e8400-e29b-41d4-a716-446655440000,2024-03-09,-8.8,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
26d50d8b-5cfc-4006-9a15-5af98c5243af,550e8400-e29b-41d4-a716-446655440000,2024-03-09,-24.18,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
1081ee9d-c40c-4c8d-9d86-e0624f947301,550e8400-e29b-41d4-a716-446655440000,2024-03-09,1.46,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
1b8eb54e-9996-45cf-98e1-abce05af37f7,550e8400-e29b-41d4-a716-446655440000,2024-03-09,-4.24,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
a9ca8451-7549-4e3d-a284-3d616abca5af,550e8400-e29b-41d4-a716-446655440000,2024-03-09,-19.69,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
7992ed6c-afe8-414a-a033-80ce409b6c6a,550e8400-e29b-41d4-a716-446655440000,2024-03-09,-1.5,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
9ac175c9-f069-4f91-be16-84e5bf5dcd11,550e8400-e29b-41d4-a716-446655440000,2024-03-09,-1.32,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
fb43c6d2-55c8-48f2-9393-3a9c5bbab187,550e8400-e29b-41d4-a716-446655440000,2024-03-09,0.59,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
61dde5ba-ff7b-45df-897e-c565fc328af6,550e8400-e29b-41d4-a716-446655440000,2024-03-09,-6.76,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
d5825316-3d77-4dd2-9867-2194742ecf13,550e8400-e29b-41d4-a716-446655440000,2024-03-08,-2.05,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
9a9305dd-942c-4bfb-806c-cf4a8bf0285b,550e8400-e29b-41d4-a716-446655440000,2024-03-08,7.61,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
ea7f0b95-db20-4b1a-b8e4-27b21400f205,550e8400-e29b-41d4-a716-446655440000,2024-03-08,-24.42,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
340dd00c-97b3-4580-8efb-aefe0e3b1321,550e8400-e29b-41d4-a716-446655440000,2024-03-08,-4.68,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
d4b95e51-eda9-45d2-83b7-edd77b7bb07e,550e8400-e29b-41d4-a716-446655440000,2024-03-07,9.18,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
542b76c8-ea7b-41da-8441-62df8f2526e7,550e8400-e29b-41d4-a716-446655440000,2024-03-07,1.02,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
4a480e0d-ed2e-46f8-8abb-b80f840170bb,550e8400-e29b-41d4-a716-446655440000,2024-03-07,6.49,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
a5f5fef7-e02d-4339-ae8b-289541bb8b97,550e8400-e29b-41d4-a716-446655440000,2024-03-07,-14.31,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
31fdb045-f1a3-4579-9a48-aeca78e5df97,550e8400-e29b-41d4-a716-446655440000,2024-03-07,-1.76,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
08f3e261-a91f-456e-83e6-94dd137b85c3,550e8400-e29b-41d4-a716-446655440000,2024-03-07,1.11,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
96794740-830c-4b97-95de-f5c16cf83af6,550e8400-e29b-41d4-a716-446655440000,2024-03-07,-3.47,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
b19178e0-f65b-45ac-bed3-fbd11f99ba9b,550e8400-e29b-41d4-a716-446655440000,2024-03-07,-2.23,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
ee402410-eace-40bf-8ed4-ff5f37d20062,550e8400-e29b-41d4-a716-446655440000,2024-03-06,8.76,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
43fc3053-cec4-47a2-a686-592cf3847ad3,550e8400-e29b-41d4-a716-446655440000,2024-03-06,-4.35,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
a4fca770-92f4-4e74-a910-15670b5927a1,550e8400-e29b-41d4-a716-446655440000,2024-03-05,-7.24,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
5e94f26e-5888-4b84-88bd-f83eb2495867,550e8400-e29b-41d4-a716-446655440000,2024-03-05,-11.71,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
094a21af-d3e9-465f-99b1-6d689a1d373f,550e8400-e29b-41d4-a716-446655440000,2024-03-05,-14.61,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
bea15dcb-869e-4a35-a1a3-d7d4fd4f10f1,550e8400-e29b-41d4-a716-446655440000,2024-03-05,3.21,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
fd1a9bfd-3d35-4b15-847c-d2abaed21b01,550e8400-e29b-41d4-a716-446655440000,2024-03-05,0.14,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
a810fbcf-085c-42a6-8bad-2c92e5d292f6,550e8400-e29b-41d4-a716-446655440000,2024-03-05,4.31,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
57541f59-2633-4a71-bcb5-5c312ceaf608,550e8400-e29b-41d4-a716-446655440000,2024-03-04,-4.18,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
3269ba0b-c60e-4fe6-8979-2f6af07e389c,550e8400-e29b-41d4-a716-446655440000,2024-03-04,6.82,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
4c2a1471-89b0-4a9f-83c6-efac6e0d1fbf,550e8400-e29b-41d4-a716-446655440000,2024-03-04,-22.83,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
70ea9a10-bcfc-4bd6-b455-fbb23d86507d,550e8400-e29b-41d4-a716-446655440000,2024-03-04,-15.55,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
102ade17-f994-4e81-b0eb-51ce36d2d8cb,550e8400-e29b-41d4-a716-446655440000,2024-03-03,-0.09,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
ee36e8e5-e96f-4e5b-8457-9f1b62ba2c0d,550e8400-e29b-41d4-a716-446655440000,2024-03-03,2.12,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
8eeab000-fc47-47be-9cad-b4831fa3135a,550e8400-e29b-41d4-a716-446655440000,2024-03-03,-1.25,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
991c03dd-3ea9-4fd3-8ac6-e4cf235e7031,550e8400-e29b-41d4-a716-446655440000,2024-03-03,-8.36,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
99769b5a-ec57-4c20-8a87-a11613e7aa87,550e8400-e29b-41d4-a716-446655440000,2024-03-03,6.64,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
731f5ae1-dcf5-4002-91e4-b1925173d269,550e8400-e29b-41d4-a716-446655440000,2024-03-03,-8.28,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
3f701a24-d2b2-43f9-a0df-fbcc7bbe2f9d,550e8400-e29b-41d4-a716-446655440000,2024-03-03,7.73,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
f97e4afb-536d-4146-ac59-7c4877459bf2,550e8400-e29b-41d4-a716-446655440000,2024-03-02,-9.96,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
1e277a7f-63ee-40d8-9af7-3a0dc3faec4a,550e8400-e29b-41d4-a716-446655440000,2024-03-02,-23.84,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
798ccc26-aee7-4ca5-8790-294ee56ca157,550e8400-e29b-41d4-a716-446655440000,2024-03-02,-5.05,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
44d01585-990c-4c00-a57e-c6a64304848c,550e8400-e29b-41d4-a716-446655440000,2024-03-02,-9.94,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
a10c7364-e6b0-41fa-b1be-c76a56735c0a,550e8400-e29b-41d4-a716-446655440000,2024-03-02,-0.57,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
dea6120a-2727-4c80-9212-aca1c4f1c9f3,550e8400-e29b-41d4-a716-446655440000,2024-03-02,-4.2,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
face470f-cfe5-432d-b8a3-f2142849e770,550e8400-e29b-41d4-a716-446655440000,2024-03-02,4.74,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
ce0cd95c-1c72-40b3-befa-1c13da91231b,550e8400-e29b-41d4-a716-446655440000,2024-03-02,-7.0,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
4721d574-8ab2-466b-b823-d13f15ea2e6a,550e8400-e29b-41d4-a716-446655440000,2024-03-02,6.89,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
b5d01444-4145-4236-9b01-f16b85a0a6a0,550e8400-e29b-41d4-a716-446655440000,2024-03-01,-7.44,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
3e6a16ff-9341-4782-b86b-f2e86e16a57b,550e8400-e29b-41d4-a716-446655440000,2024-03-01,-17.11,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
7b82de7b-03d2-4b92-be45-b07fd08026fb,550e8400-e29b-41d4-a716-446655440000,2024-03-01,-16.15,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
3b906460-5a7c-4ac8-b6db-6d976b6e30d5,550e8400-e29b-41d4-a716-446655440000,2024-03-01,2.2,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
fa9a64e4-fc29-43ba-ab65-306a0b5d91af,550e8400-e29b-41d4-a716-446655440000,2024-03-01,-0.74,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
40033eac-1053-4c5d-8d77-b8dc83c00215,550e8400-e29b-41d4-a716-446655440000,2024-03-01,-0.84,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
d067f2b5-5e55-4b40-971c-79260b870c57,550e8400-e29b-41d4-a716-446655440000,2024-03-01,3.75,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
1fb3a289-0ee7-469c-99c1-1adbd4122896,550e8400-e29b-41d4-a716-446655440000,2024-03-01,-4.14,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
7476f709-bf8d-428f-a6a7-613f6ae9bcd5,550e8400-e29b-41d4-a716-446655440000,2024-03-01,-9.88,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
11f60299-f883-4b43-bc0e-4093715174b1,550e8400-e29b-41d4-a716-446655440000,2024-02-29,-6.95,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
be4602ff-21b7-4de7-b93e-9be5acfb2b1f,550e8400-e29b-41d4-a716-446655440000,2024-02-29,-16.01,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
3196649e-a9ca-491e-b7f6-188808e8016a,550e8400-e29b-41d4-a716-446655440000,2024-02-29,-21.04,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
0512d995-12cd-4bba-ac99-4314135b4e30,550e8400-e29b-41d4-a716-446655440000,2024-02-29,9.88,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
9dcbfc88-e340-4d00-893d-112f3319abbf,550e8400-e29b-41d4-a716-446655440000,2024-02-29,-8.09,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
938c5f20-5d79-4dec-a226-a0ddc8ec34cb,550e8400-e29b-41d4-a716-446655440000,2024-02-29,-4.65,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
7ea79184-f656-4bf1-9b0f-980bcee58e95,550e8400-e29b-41d4-a716-446655440000,2024-02-29,5.93,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
5cbdec76-0360-433d-90f6-903adc16e6f3,550e8400-e29b-41d4-a716-446655440000,2024-02-29,-7.5,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
9975b775-5561-44c3-a7fe-0084bda6ca8f,550e8400-e29b-41d4-a716-446655440000,2024-02-29,-7.12,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
01c956d0-0a60-4db3-bde0-74bd407e19d7,550e8400-e29b-41d4-a716-446655440000,2024-02-29,-1.96,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
fc7f7395-3c88-471f-a858-2bd57284a89a,550e8400-e29b-41d4-a716-446655440000,2024-02-29,8.85,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
afd99188-163c-41d9-b418-97167e93a6e7,550e8400-e29b-41d4-a716-446655440000,2024-02-29,7.6,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
d6b6b21b-81d1-422a-ba4e-bf273386933c,550e8400-e29b-41d4-a716-446655440000,2024-02-29,-4.79,Miscellaneous Sale,misc,income,posted,checking,,,2025-06-22T20:06:41.856198+00:00,2025-06-22T20:06:41.856198+00:00
1ab39d75-a9c7-40e6-a9d2-978abf61104d,550e8400-e29b-41d4-a716-446655440000,2024-02-28,-3.94,Miscellaneous Expense,misc,expense,posted,checking,,,2025-06-22T20:06:38.989748+00:00,2025-06-22T20:06:38.989748+00:00
